solidity_test,status,solar_suite,solar_src,solar_test,notes
storage/accessors_mapping_for_array.sol,ported,storage,src/AccessorsMappingForArray.sol,,Mapping getters for arrays
storage/array_accessor.sol,ported,storage,src/ArrayAccessor.sol,,Mapping-struct getter test disabled (solc tuple shape mismatch); re-enable later
storage/chop_sign_bits.sol,ported,storage,src/ChopSignBits.sol,,Sign bit chopping on narrower integer assignment to storage
storage/complex_accessors.sol,ported,storage,src/ComplexAccessors.sol,,Mapping getters for primitives
storage/empty_nonempty_empty.sol,ported,storage,src/EmptyNonemptyEmpty.sol,,Bytes storage transitions across inline/long encoding boundary
storage/mapping_state.sol,ported,storage,src/MappingState.sol,,Mapping state + control flow
storage/mapping_string_key.sol,ported,storage,src/MappingStringKey.sol,,Mapping with string key
storage/mappings_array2d_pop_delete.sol,ported,storage,src/MappingsArray2dPopDelete.sol,,2D dynamic array of mappings with pop and delete
storage/mappings_array_pop_delete.sol,ported,storage,src/MappingsArrayPopDelete.sol,,Dynamic array of mappings with pop and delete
storage/packed_functions.sol,ported,storage,src/PackedFunctions.sol,,Internal and external function pointers in packed storage slot
storage/packed_storage_overflow.sol,ported,storage,src/PackedStorageOverflow.sol,,Unchecked overflow in packed storage
storage/packed_storage_signed.sol,ported,storage,src/PackedStorageSigned.sol,,Signed storage packing
storage/packed_storage_structs_bytes.sol,ported,storage,src/PackedStorageStructsBytes.sol,,Packed bytes in storage
storage/packed_storage_structs_enum.sol,ported,storage,src/PackedStorageStructsEnum.sol,,Enum packing in storage
storage/packed_storage_structs_uint.sol,ported,storage,src/PackedStorageStructsUint.sol,,Ported to storage category
storage/simple_accessor.sol,ported,storage,src/SimpleAccessor.sol,,Getter correctness
storage/state_smoke_test.sol,ported,storage,src/StateSmokeTest.sol,,Basic storage set/get
storage/static_array_copy_cleanup.sol,ported,storage,src/StaticArrayCopyCleanup.sol,,Static array copy cleanup + delete
storage/storage_boundary_array_and_partial_assignment_with_layout.sol,skipped,,,,Uses non-standard `contract C layout at 2**256-5` Solidity syntax that is not emitted by standard solc and not parseable by Foundry. No portable equivalent is possible without framework-level layout control. Do not re-attempt.
storage/storage_boundary_array_assignment.sol,ported,storage,src/StorageBoundaryArrayAssignment.sol,,Array assignment straddling storage slot boundary (pragma ^0.8.32)
storage/storage_boundary_array_copy.sol,ported,storage,src/StorageBoundaryArrayCopy.sol,,Array copy across storage boundary; requires solc ^0.8.32 (bug SOL-2025-1 fix)
storage/storage_boundary_array_delete.sol,ported,storage,src/StorageBoundaryArrayDelete.sol,,Array delete across storage boundary; requires solc ^0.8.32 (bug SOL-2025-1 fix)
storage/storage_boundary_array_delete_overlapping_variable.sol,ported,storage,src/StorageBoundaryArrayDeleteOverlappingVariable.sol,,Array delete overlapping normal variable; requires solc ^0.8.32
storage/storage_boundary_array_packing_not_overlapping_variable.sol,ported,storage,src/StorageBoundaryArrayPackingNotOverlappingVariable.sol,,Packed array shrink/clear at boundary with canary; requires solc ^0.8.32
storage/storage_boundary_array_partial_assignment.sol,ported,storage,src/StorageBoundaryArrayPartialAssignment.sol,,Partial array assignment across boundary; requires solc ^0.8.32
storage/storage_boundary_delete_overflow_bug.sol,ported,storage,src/StorageBoundaryDeleteOverflowBug.sol,,Delete overflow bug fix test (SOL-2025-1); requires solc ^0.8.32
storage/storage_boundary_packed_array.sol,ported,storage,src/StorageBoundaryPackedArray.sol,,Packed uint64 array delete at boundary; requires solc ^0.8.32
storage/storage_boundary_struct_array_mixed_types.sol,ported,storage,src/StorageBoundaryStructArrayMixedTypes.sol,,Struct array with mixed types at storage boundary; requires solc ^0.8.32
storage/storage_boundary_struct_array_multislot.sol,ported,storage,src/StorageBoundaryStructArrayMultislot.sol,,Multi-slot struct array at storage boundary; requires solc ^0.8.32
storage/storage_boundary_struct_array_packed.sol,ported,storage,src/StorageBoundaryStructArrayPacked.sol,,Packed struct array at storage boundary; requires solc ^0.8.32
storage/storage_packed_array_copy.sol,ported,storage,src/StoragePackedArrayCopy.sol,,Copy packed bytes8 array into wider bytes17 array
storage/struct_accessor.sol,ported,storage,src/StructAccessor.sol,,Public getter for struct mapping
storageLayoutSpecifier/base_slot_max_value.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/constructor.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/delete.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/delete_transient_storage.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/dynamic_array_storage_end.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/function_from_base_contract.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/getters.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/inheritance_from_abstract_contract.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/inheritance_from_interface.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/inheritance_from_same_base_state_var_slots.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/inheritance_simple.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/inheritance_state_variable_slot_offset.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/inline_assembly_direct_load.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/inline_assembly_direct_store.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/last_allowed_storage_slot.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/mapping_storage_end.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/multiple_inheritance.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/multiple_inheritance_state_var_slots.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/state_variable_arithmetic_expression.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/state_variable_constant_and_immutable.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/state_variable_dynamic_array.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/state_variable_enum.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/state_variable_mapping.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/state_variable_reference_types_slot_offset.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/state_variable_slot_offset.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/state_variable_struct.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/state_variables_transient.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/storage_reference_array.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/storage_reference_inheritance.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/storage_reference_library_function.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/transient_state_variable_slot_offset.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/variable_cleanup.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/variable_cleanup_sstore.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
storageLayoutSpecifier/virtual_functions.sol,skipped,storage-layout-specifier,,,Do not re-attempt: requires non-standard `layout at` Solidity syntax not supported by standard solc/Foundry
strings/concat/string_concat_2_args.sol,ported,strings,src/StringConcat2Args.sol,,string.concat with two string args
strings/concat/string_concat_different_types.sol,ported,strings,src/StringConcatDifferentTypes.sol,,string.concat with memory/calldata/storage/literal args
strings/concat/string_concat_empty_argument_list.sol,ported,strings,src/StringConcatEmptyArgumentList.sol,,string.concat() with no args returns empty
strings/concat/string_concat_empty_strings.sol,ported,strings,src/StringConcatEmptyStrings.sol,,string.concat with empty string args
strings/concat/string_concat_nested.sol,ported,strings,src/StringConcatNested.sol,,Nested string.concat calls
strings/constant_string_literal.sol,ported,strings,src/ConstantStringLiteral.sol,,Constant bytes32 + string literals
strings/empty_storage_string.sol,ported,strings,src/EmptyStorageString.sol,,Empty/uninitialized storage string operations
strings/empty_string.sol,ported,strings,src/EmptyString.sol,,Empty string returns
strings/empty_string_input.sol,ported,strings,src/EmptyStringInput.sol,,Empty string calldata handling
strings/return_string.sol,ported,strings,src/ReturnString.sol,,Storage -> memory string returns
strings/string_escapes.sol,ported,strings,src/StringEscapes.sol,,Standard escape sequences in string literals
strings/unicode_escapes.sol,ported,strings,src/UnicodeEscapes.sol,,Unicode escape sequences in string literals
strings/unicode_string.sol,ported,strings,src/UnicodeString.sol,,"unicode""..."" emoji string literals"
structs/array_of_recursive_struct.sol,ported,structs,src/ArrayOfRecursiveStruct.sol,,"Recursive struct with array of self, creates instance and asserts length"
structs/calldata/calldata_nested_structs.sol,ported,structs,src/CalldataNestedStructs.sol,,"Calldata nested structs with dynamic arrays, copy to memory and access"
structs/calldata/calldata_struct.sol,ported,structs,src/CalldataStruct.sol,,Basic calldata struct access
structs/calldata/calldata_struct_and_ints.sol,ported,structs,src/CalldataStructAndInts.sol,,Calldata struct mixed with plain int args
structs/calldata/calldata_struct_array_member.sol,ported,structs,src/CalldataStructArrayMember.sol,,Calldata struct with fixed array member
structs/calldata/calldata_struct_array_member_dynamic.sol,ported,structs,src/CalldataStructArrayMemberDynamic.sol,,Calldata struct with dynamic array member
structs/calldata/calldata_struct_as_argument_of_lib_function.sol,ported,structs,src/CalldataStructAsArgumentOfLibFunction.sol,,Calldata struct passed as memory arg to library function
structs/calldata/calldata_struct_as_memory_argument.sol,ported,structs,src/CalldataStructAsMemoryArgument.sol,,Calldata struct converted to memory for internal call
structs/calldata/calldata_struct_struct_member.sol,ported,structs,src/CalldataStructStructMember.sol,,Calldata struct with nested struct member
structs/calldata/calldata_struct_struct_member_dynamic.sol,ported,structs,src/CalldataStructStructMemberDynamic.sol,,Calldata struct with nested struct containing dynamic bytes
structs/calldata/calldata_struct_to_memory.sol,ported,structs,src/CalldataStructToMemory.sol,,Calldata struct copied to memory
structs/calldata/calldata_struct_to_memory_tuple_assignment.sol,ported,structs,src/CalldataStructToMemoryTupleAssignment.sol,,Calldata struct to memory via tuple assignment
structs/calldata/calldata_struct_to_storage.sol,ported,structs,src/CalldataStructToStorage.sol,,Calldata struct copied to storage
structs/calldata/calldata_struct_with_array_to_memory.sol,ported,structs,src/CalldataStructWithArrayToMemory.sol,,Calldata struct with fixed array copied to memory
structs/calldata/calldata_struct_with_bytes_to_memory.sol,ported,structs,src/CalldataStructWithBytesToMemory.sol,,Calldata struct with bytes member copied to memory
structs/calldata/calldata_struct_with_nested_array_to_memory.sol,ported,structs,src/CalldataStructWithNestedArrayToMemory.sol,,"Calldata struct with nested dynamic array to memory, independence check"
structs/calldata/calldata_struct_with_nested_array_to_storage.sol,ported,structs,src/CalldataStructWithNestedArrayToStorage.sol,,Calldata struct with nested dynamic array copied to storage
structs/calldata/calldata_structs.sol,ported,structs,src/CalldataStructs.sol,,Multiple calldata struct args
structs/calldata/dynamic_nested.sol,ported,structs,src/CalldataDynamicNested.sol,,Calldata struct with dynamic array of nested structs
structs/calldata/dynamically_encoded.sol,ported,structs,src/CalldataDynamicallyEncoded.sol,,Calldata struct with dynamic array member
structs/conversion/recursive_storage_memory.sol,ported,structs,src/RecursiveStorageMemory.sol,,Recursive tree struct storage-to-memory copy
structs/conversion/recursive_storage_memory_complex.sol,ported,structs,src/RecursiveStorageMemoryComplex.sol,,Recursive tree struct complex storage-to-memory copy with data traversal
structs/copy_from_mapping.sol,ported,structs,src/CopyFromMapping.sol,,"Copy struct with dynamic members from mapping to state, storage, memory"
structs/copy_from_storage.sol,ported,structs,src/CopyFromStorage.sol,,Copy struct from storage to memory array element
structs/copy_struct_array_from_storage.sol,ported,structs,src/CopyStructArrayFromStorage.sol,,Copy 2D struct array from storage to storage and memory
structs/copy_struct_with_nested_array_from_calldata_to_memory.sol,ported,structs,src/CopyStructNestedArrayCalldataMemory.sol,,Copy struct with nested dynamic array from calldata to memory
structs/copy_struct_with_nested_array_from_calldata_to_storage.sol,ported,structs,src/CopyStructNestedArrayCalldataStorage.sol,,Copy struct with nested dynamic array from calldata to storage
structs/copy_struct_with_nested_array_from_memory_to_memory.sol,ported,structs,src/CopyStructNestedArrayMemoryMemory.sol,,"Memory struct with nested dynamic array, return default (not input)"
structs/copy_struct_with_nested_array_from_storage_to_storage.sol,ported,structs,src/CopyStructNestedArrayStorageStorage.sol,,Copy struct with nested dynamic array from storage to storage
structs/copy_substructures_from_mapping.sol,ported,structs,src/CopySubstructuresFromMapping.sol,,Copy struct subfields from mapping individually
structs/copy_substructures_to_mapping.sol,ported,structs,src/CopySubstructuresToMapping.sol,,Copy struct subfields to mapping from various data locations
structs/copy_to_mapping.sol,ported,structs,src/CopyToMapping.sol,,Copy struct with dynamic members to mapping from various data locations
structs/delete_struct.sol,ported,structs,src/DeleteStruct.sol,,"Delete struct with nested structs and mappings, verify field reset but mappings unchanged"
structs/event.sol,ported,structs,src/EventStruct.sol,,Struct in library event emission
structs/function_type_copy.sol,ported,structs,src/FunctionTypeCopy.sol,,"Struct containing array of external function pointers, copy via calldata"
structs/global.sol,ported,structs,src/Global.sol,,File-level struct in calldata
structs/lone_struct_array_type.sol,ported,structs,src/LoneStructArrayType.sol,,Lone struct array type expression as statement has no effect
structs/memory_struct_named_constructor.sol,ported,structs,src/MemoryStructNamedConstructor.sol,,Named struct constructor in memory
structs/memory_structs_as_function_args.sol,ported,structs,src/MemoryStructsAsFunctionArgs.sol,,Memory structs as internal function arguments
structs/memory_structs_nested.sol,ported,structs,src/MemoryStructsNested.sol,,Nested memory structs build and read
structs/memory_structs_nested_load.sol,ported,structs,src/MemoryStructsNestedLoad.sol,,Storage/memory round-trip for nested structs with arrays
structs/memory_structs_read_write.sol,ported,structs,src/MemoryStructsReadWrite.sol,,Memory struct read/write
structs/msg_data_to_struct_member_copy.sol,ported,structs,src/MsgDataToStructMemberCopy.sol,,"msg.data captured into struct bytes member, verify length"
structs/multislot_struct_allocation.sol,ported,structs,src/MultislotStructAllocation.sol,,"Struct with external function pointer, call via struct field"
structs/nested_struct_allocation.sol,ported,structs,src/NestedStructAllocation.sol,,Nested struct allocation and field access
structs/packed_storage_structs_delete.sol,ported,structs,src/PackedStorageStructsDelete.sol,,Packed storage struct delete clears individual fields
structs/recursive_struct_2.sol,ported,structs,src/RecursiveStruct2.sol,,Delete recursive struct clears dynamic array slots in storage
structs/recursive_structs.sol,ported,structs,src/RecursiveStructs.sol,,Delete recursive struct in memory and storage
structs/simple_struct_allocation.sol,ported,structs,src/SimpleStructAllocation.sol,,Memory struct allocation
structs/struct_assign_reference_to_struct.sol,ported,structs,src/StructAssignReferenceToStruct.sol,,Struct storage reference vs copy
structs/struct_constructor_nested.sol,ported,structs,src/StructConstructorNested.sol,,Nested struct constructor with fixed array and inner struct
structs/struct_containing_bytes_copy_and_delete.sol,ported,structs,src/StructContainingBytesCopyAndDelete.sol,,Struct with bytes field: set copy and delete operations
structs/struct_copy.sol,ported,structs,src/StructCopy.sol,,Struct copy in mapping
structs/struct_copy_via_local.sol,ported,structs,src/StructCopyViaLocal.sol,,Struct copy via local memory
structs/struct_delete_member.sol,ported,structs,src/StructDeleteMember.sol,,Delete struct member
structs/struct_delete_storage.sol,ported,structs,src/StructDeleteStorage.sol,,Delete packed storage struct clears fields but not adjacent variables
structs/struct_delete_storage_nested_small.sol,ported,structs,src/StructDeleteStorageNestedSmall.sol,,"Delete nested struct with packed fields, verify field-level clearing"
structs/struct_delete_storage_small.sol,ported,structs,src/StructDeleteStorageSmall.sol,,"Delete packed struct, verify fields cleared"
structs/struct_delete_storage_with_array.sol,ported,structs,src/StructDeleteStorageWithArray.sol,,"Delete struct with dynamic array, verify array cleared"
structs/struct_delete_storage_with_arrays_small.sol,ported,structs,src/StructDeleteStorageWithArraysSmall.sol,,"Delete packed struct with arrays, verify fields cleared"
structs/struct_delete_struct_in_mapping.sol,ported,structs,src/StructDeleteStructInMapping.sol,,Delete struct stored in mapping
structs/struct_memory_to_storage.sol,ported,structs,src/StructMemoryToStorage.sol,,Copy nested struct from memory to storage with padding
structs/struct_memory_to_storage_function_ptr.sol,ported,structs,src/StructMemoryToStorageFunctionPtr.sol,,Memory-to-storage nested struct with internal function pointer
structs/struct_named_constructor.sol,ported,structs,src/StructNamedConstructor.sol,,Struct named constructor
structs/struct_reference.sol,ported,structs,src/StructReference.sol,,Recursive struct reference
structs/struct_referencing.sol,ported,structs,src/StructReferencing.sol,,"Struct defined in interface and library, referenced from contract"
structs/struct_storage_push_zero_value.sol,ported,structs,src/StructStoragePushZeroValue.sol,,Struct push zero initialization
structs/struct_storage_to_mapping.sol,ported,structs,src/StructStorageToMapping.sol,,Copy storage struct to mapping entry
structs/struct_storage_to_memory.sol,ported,structs,src/StructStorageToMemory.sol,,Copy nested struct from storage to memory with padding
structs/struct_storage_to_memory_function_ptr.sol,ported,structs,src/StructStorageToMemoryFunctionPtr.sol,,Storage-to-memory nested struct with internal function pointer
structs/structs.sol,ported,structs,src/Structs.sol,,"Struct with recursive mapping, check/set operations"
structs/using_for_function_on_struct.sol,ported,structs,src/UsingForFunctionOnStruct.sol,,using-for library function on struct in storage
tryCatch/assert.sol,ported,try-catch,src/TryCatchAssert.sol,,try/catch around assert
tryCatch/assert_pre_byzantium.sol,skipped,,,,Requires EVMVersion <byzantium; test relies on pre-Byzantium assert behavior (no revert propagation). Current Foundry/Solar infra targets >=byzantium. Do not re-attempt without a pre-byzantium EVM target.
tryCatch/create.sol,ported,try-catch,src/TryCatchCreate.sol,,try/catch around constructor creation
tryCatch/invalid_error_encoding.sol,ported,try-catch,src/TryCatchInvalidErrorEncoding.sol,,malformed Error selector/offset/length handling
tryCatch/lowLevel.sol,ported,try-catch,src/TryCatchLowLevel.sol,,catch(bytes) revert data
tryCatch/malformed_error.sol,ported,try-catch,src/TryCatchMalformedError.sol,,malformed Error revert data boundary cases
tryCatch/malformed_panic.sol,ported,try-catch,src/TryCatchMalformedPanic.sol,,malformed Panic revert data boundary cases
tryCatch/malformed_panic_2.sol,ported,try-catch,src/TryCatchMalformedPanic2.sol,,malformed Panic re-thrown when no low-level catch (Panic-only)
tryCatch/malformed_panic_3.sol,ported,try-catch,src/TryCatchMalformedPanic3.sol,,malformed Panic re-thrown when no low-level catch (Panic+Error)
tryCatch/malformed_panic_4.sol,ported,try-catch,src/TryCatchMalformedPanic4.sol,,malformed Panic caught by low-level catch block
tryCatch/nested.sol,ported,try-catch,src/TryCatchNested.sol,,nested try/catch blocks
tryCatch/panic.sol,ported,try-catch,src/TryCatchPanic.sol,,catch Panic(uint) + Error(string)
tryCatch/require.sol,ported,try-catch,src/TryCatchRequire.sol,,try/catch around require
tryCatch/require_pre_byzantium.sol,skipped,,,,Requires EVMVersion <byzantium; test relies on pre-Byzantium require behavior (no revert propagation). Current Foundry/Solar infra targets >=byzantium. Do not re-attempt without a pre-byzantium EVM target.
tryCatch/return_function.sol,ported,try-catch,src/TryCatchReturnFunction.sol,,return external function pointer
tryCatch/simple.sol,ported,try-catch,src/TryCatchSimple.sol,,Basic try/catch on external call
tryCatch/simple_notuple.sol,ported,try-catch,src/TryCatchSimpleNoTuple.sol,,try/catch single return value
tryCatch/structured.sol,ported,try-catch,src/TryCatchStructured.sol,,catch Error(string) message
tryCatch/structuredAndLowLevel.sol,ported,try-catch,src/TryCatchStructuredAndLowLevel.sol,,catch Error(string) vs bytes
tryCatch/try_catch_library_call.sol,ported,try-catch,src/TryCatchLibraryCall.sol,,try/catch on external library calls
types/array_mapping_abstract_constructor_param.sol,ported,types,src/ArrayMappingAbstractConstructorParam.sol,,Array of mappings passed as storage ref to abstract constructor
types/assign_calldata_value_type.sol,ported,types,src/AssignCalldataValueType.sol,,Calldata value type is copy-on-assign
types/convert_fixed_bytes_to_fixed_bytes_greater_size.sol,ported,types,src/ConvertFixedBytesToFixedBytesGreaterSize.sol,,bytes2->bytes4 conversion (zero-padded right)
types/convert_fixed_bytes_to_fixed_bytes_same_size.sol,ported,types,src/ConvertFixedBytesToFixedBytesSameSize.sol,,bytes4->bytes4 identity conversion
types/convert_fixed_bytes_to_fixed_bytes_smaller_size.sol,ported,types,src/ConvertFixedBytesToFixedBytesSmallerSize.sol,,bytes4->bytes2 truncation conversion
types/convert_fixed_bytes_to_uint_greater_size.sol,ported,types,src/ConvertFixedBytesToUintGreaterSize.sol,,bytes4->uint64 via uint32 intermediate
types/convert_fixed_bytes_to_uint_same_min_size.sol,ported,types,src/ConvertFixedBytesToUintSameMinSize.sol,,bytes1->uint8 same-size conversion
types/convert_fixed_bytes_to_uint_same_type.sol,ported,types,src/ConvertFixedBytesToUintSameType.sol,,bytes32->uint256 conversion preserves left-alignment
types/convert_fixed_bytes_to_uint_smaller_size.sol,ported,types,src/ConvertFixedBytesToUintSmallerSize.sol,,bytes4->uint16 via uint32 intermediate
types/convert_uint_to_fixed_bytes_greater_size.sol,ported,types,src/ConvertUintToFixedBytesGreaterSize.sol,,uint16->bytes8 via uint64 expansion
types/convert_uint_to_fixed_bytes_same_min_size.sol,ported,types,src/ConvertUintToFixedBytesSameMinSize.sol,,uint8->bytes1 same-size conversion
types/convert_uint_to_fixed_bytes_same_size.sol,ported,types,src/ConvertUintToFixedBytesSameSize.sol,,uint256->bytes32 same-size conversion
types/convert_uint_to_fixed_bytes_smaller_size.sol,ported,types,src/ConvertUintToFixedBytesSmallerSize.sol,,uint32->bytes2 via uint16 truncation
types/external_function_to_address.sol,ported,types,src/ExternalFunctionToAddress.sol,,External function .address member extraction
types/mapping/copy_from_mapping_to_mapping.sol,ported,types,src/CopyFromMappingToMapping.sol,,Copy struct from one mapping to another
types/mapping/copy_struct_to_array_stored_in_mapping.sol,ported,types,src/CopyStructToArrayStoredInMapping.sol,,Copy struct from storage/memory/calldata to array in mapping
types/mapping/user_defined_types_mapping_storage.sol,ported,types,src/UserDefinedTypesMappingStorage.sol,,UDVT as mapping key with library overloading
types/mapping_abstract_constructor_param.sol,ported,types,src/MappingAbstractConstructorParam.sol,,Mapping passed as storage ref to abstract constructor
types/mapping_contract_key.sol,ported,types,src/MappingContractKey.sol,,Interface type as mapping key
types/mapping_contract_key_getter.sol,ported,types,src/MappingContractKeyGetter.sol,,Interface type as mapping key with public getter
types/mapping_contract_key_library.sol,ported,types,src/MappingContractKeyLibrary.sol,,Interface type as mapping key accessed via library
types/mapping_enum_key_getter_v1.sol,skipped,types,,,Do not re-attempt: ABIEncoderV1Only + compileViaYul:false - out-of-bounds enum not caught in v2 mode
types/mapping_enum_key_getter_v2.sol,ported,types,src/MappingEnumKeyGetterV2.sol,,Enum type as mapping key with public getter (ABI v2)
types/mapping_enum_key_library_v1.sol,skipped,types,,,Do not re-attempt: ABIEncoderV1Only + compileViaYul:false - specific panic behavior for OOB enum
types/mapping_enum_key_library_v2.sol,ported,types,src/MappingEnumKeyLibraryV2.sol,,Enum type as mapping key via external library (ABI v2)
types/mapping_enum_key_v1.sol,skipped,types,,,Do not re-attempt: ABIEncoderV1Only + compileViaYul:false - specific panic behavior for OOB enum
types/mapping_enum_key_v2.sol,ported,types,src/MappingEnumKeyV2.sol,,Enum type as mapping key (ABI v2)
types/mapping_simple.sol,ported,types,src/MappingSimple.sol,,Simple uint8->uint8 mapping CRUD
types/nested_tuples.sol,ported,types,src/NestedTuples.sol,,Nested tuple destructuring assignments
types/packing_signed_types.sol,ported,types,src/PackingSignedTypes.sol,,uint8 to int8 reinterpret cast (wrapping)
types/packing_unpacking_types.sol,ported,types,src/PackingUnpackingTypes.sol,,Multi-type packing via bitwise ops
types/strings.sol,ported,types,src/Strings.sol,,Fixed bytes string literals and pipe-through
types/struct_mapping_abstract_constructor_param.sol,ported,types,src/StructMappingAbstractConstructorParam.sol,,Struct with mapping passed as storage ref to abstract constructor
types/tuple_assign_multi_slot_grow.sol,ported,types,src/TupleAssignMultiSlotGrow.sol,,Nested tuple assignment with multi-slot bytes types
types/type_conversion_cleanup.sol,ported,types,src/TypeConversionCleanup.sol,,Type conversion chain cleanup - uint200->uint128->uint160->uint
underscore/as_function.sol,ported,underscore,src/AsFunction.sol,test/AsFunction.t.sol,underscore as function name and as no-op expression statement in function body
uninitializedFunctionPointer/invalidInConstructor.sol,pending,,,,
uninitializedFunctionPointer/invalidStoredInConstructor.sol,pending,,,,
uninitializedFunctionPointer/store2.sol,pending,,,,
uninitializedFunctionPointer/storeInConstructor.sol,pending,,,,
uninitializedFunctionPointer/uninitialized_internal_storage_function_legacy.sol,pending,,,,
uninitializedFunctionPointer/uninitialized_internal_storage_function_via_yul.sol,pending,,,,
userDefinedValueType/abicodec.sol,ported,user-defined-value-type,src/AbiCodec.sol,test/AbiCodec.t.sol,abi.encodeWithSelector and abi.decode with UDVT
userDefinedValueType/assembly_access_bytes2_abicoder_v1.sol,skipped,,,,Do not re-attempt: compileViaYul: false / abicoder v1 specific; runtime behavior covered by v2 variant
userDefinedValueType/assembly_access_bytes2_abicoder_v2.sol,ported,user-defined-value-type,src/AssemblyAccessBytes2.sol,test/AssemblyAccessBytes2.t.sol,Assembly access of bytes2 UDVT fields
userDefinedValueType/calldata.sol,ported,user-defined-value-type,src/Calldata.sol,test/Calldata.t.sol,UDVT in calldata arrays with test_f/test_g self-call
